Word,Mutual Information,Chi-Squared
seventh,0.0011192079442987005,38.7292809455293
prostrat,0.001118355412004538,45.984452228701734
told,0.001117937688438042,48.252239138926
permiss,0.0011163607142888187,44.198777798380256
worthi,0.0011163607142888187,44.198777798380256
lost,0.0011155591361111407,46.95344264322051
greek,0.001113998591687902,41.29515795671109
prefer,0.001113998591687902,41.29515795671109
thirti,0.0011103406032872763,38.12356890106533
clear,0.0011042505831791731,46.20082105343317
flour,0.0011032277802389698,33.10902405161417
edg,0.0011032277802389698,33.10902405161417
rod,0.0010994635944657344,37.00521276964345
utterli,0.0010994635944657344,37.00521276964345
height,0.0010913488225737851,34.99685781437075
counsel,0.0010901753677251375,37.47962051381287
bore,0.0010898777796163417,39.72286561052118
make,0.0010866437414770664,44.2824163729471
samaria,0.0010838370826212924,38.119795144474715
enemi,0.0010837188674009822,42.68668473573152
top,0.0010785900229998797,36.35223666747103
disobey,0.0010735979688048284,41.1410895398547
blind,0.0010730206389760765,45.87343521480301
attract,0.0010722340410309061,39.80994720306742
themselv,0.0010718612165683322,46.12273229508485
hors,0.0010709845920799667,38.94452437264955
victori,0.0010699663370101569,43.2929055875263
entranc,0.00106600772062923,33.33756776569014
doctrin,0.0010514105467912998,41.1544330969756
horn,0.0010500002257291898,36.1940012505354
fat,0.0010500002257291898,36.1940012505354
dead,0.0010469149725126818,45.22565267740471
pray,0.0010464059346410844,45.20422277920757
kill,0.0010429655599312553,41.339804942410375
anoint,0.001034739103839207,37.57166528559452
width,0.0010325022884191879,31.089211828666066
hypocrit,0.0010228668564208853,42.39046600436867
morn,0.0010179311968636238,39.02772528860904
rest,0.0010159913374307734,39.979978994374086
cherubim,0.0010089655649341282,30.416150943191255
now,0.0010070380549553066,38.50453736181801
spend,0.001006751241408809,42.57100455653818
down,0.001005138576801274,38.34584476866011
pour,0.0010005755740632705,37.0762807852857
bodi,0.0009990302315523816,43.14359045484097
thi,0.0009974975313975102,43.032319300259296
suffici,0.000996518244814801,40.45373190235111
punish,0.0009948279802090738,42.96848000000274
member,0.0009928396202977838,38.19214413712474
build,0.0009895106141929537,37.35926918551456
exhort,0.0009888797634477037,36.84077869418087
male,0.0009827011591194742,37.05395648667224
redeem,0.0009809181760095202,35.29605465964361
wicked,0.0009809181760095202,35.29605465964361
wast,0.000974967261529607,33.09692423775578
spear,0.000974833457283101,30.658592916646732
bounti,0.0009704614872237418,39.9429275200494
error,0.0009704614872237418,39.9429275200494
word,0.0009699628800809625,39.681617233031645
begot,0.0009626600360300359,34.83519086275741
shechem,0.000961954282034948,29.07036658384751
fellow,0.0009592948505245097,38.68099401008009
start,0.0009592948505245097,38.68099401008009
wrong,0.0009590246470696372,41.007717620000115
sincer,0.0009526094385763563,36.71929863034551
door,0.0009524278780428015,36.29080476257722
forsak,0.0009514411827403915,31.427047303565804
around,0.0009505265654616498,32.99442925874492
spiritu,0.0009472982806671761,35.356891911430004
knew,0.0009409778060856639,40.50928700524807
oxen,0.0009338909808918551,31.799713249053337
reproach,0.0009320499769101778,33.116732848948004
greater,0.0009315117884712487,39.85189548428922
enter,0.0009278162870223518,40.06816032223042
anoth,0.0009258024413296736,39.97508716368642
there,0.000923281474141583,36.59539314090236
serv,0.0009230670013957898,36.02386844418958
creatur,0.0009212476556321701,39.14957128119588
from,0.0009154128400058264,38.80659611732915
sight,0.0009125598152198873,35.71471894439849
defil,0.000910809418018259,33.207461805731
recal,0.000905786855361117,33.87352652633144
buri,0.0009054726665868978,33.47189866257297
enjoy,0.0009000716678949476,37.60977419731285
obedi,0.0008929836224181092,36.676030716525204
accept,0.0008921862781566007,38.47600584127216
zadok,0.0008916056926441201,27.05260147211236
dri,0.0008741498572651577,31.371895823303696
consecr,0.0008727136542657828,29.859856081953577
forsaken,0.0008673128876948273,29.302584981627064
council,0.0008643509093907559,32.39073331570014
mysteri,0.0008643509093907559,32.39073331570014
therein,0.0008643509093907559,32.39073331570014
control,0.0008643509093907559,32.39073331570014
argu,0.0008643509093907559,32.39073331570014
falsehood,0.0008642828221596031,36.51610498792707
pain,0.0008635443283113182,37.03093452970496
do,0.0008588835800579643,37.02316237166368
half,0.0008576777366342531,30.642573803438538
privat,0.0008563118947877423,33.863779559200594
mortal,0.0008485335420291133,34.411490272831465
famin,0.0008463349757179533,29.85719813887938
heap,0.0008447023551873903,28.137895142550036
imag,0.000844504795435015,31.429852530615474
he,0.0008399437430956448,36.281076376939275
skin,0.0008322400879250852,28.570971231098248
balaam,0.0008267935837350381,27.024173348236253
submiss,0.0008229965431244054,30.908571520772675
replac,0.0008229965431244054,30.908571520772675
wine,0.0008181924656803449,31.63847896756896
ground,0.0008181924656803449,31.63847896756896
disobedi,0.0008177241669435715,32.41206295603232
differ,0.0007975161171353273,33.08346682035954
provinc,0.0007941919189588103,25.313252529060968
thresh,0.0007941919189588103,25.313252529060968
neglect,0.0007928480657984753,30.841322137371876
drown,0.0007928480657984753,30.841322137371876
hereaft,0.0007928480657984753,30.841322137371876
magic,0.0007928480657984753,30.841322137371876
properti,0.0007901141818426566,33.51970056096186
voic,0.0007839570675722959,31.30634289498862
bread,0.0007787317255937938,30.681309019420173
stretch,0.0007775122597803322,28.72157910744966
asher,0.0007748759028889351,23.69247492964244
mourn,0.0007739057781583617,28.493902988873884
repair,0.0007718005212750306,24.646544482346158
rock,0.0007705727557568788,28.896226544179225
beast,0.0007644378624628695,29.457346584250097
elisha,0.0007617308275611491,25.041271881743935
marvel,0.0007602899812779826,32.28510272048552
neighbor,0.000759088007926606,28.340423811409224
experi,0.0007532413920250461,29.37589609438822
tribul,0.0007532413920250461,29.37589609438822
satisfi,0.0007521096058619428,26.00502177093833
asa,0.0007494571366938826,23.980222940509552
carv,0.0007439656686989472,25.41130020892943
seventi,0.0007439656686989472,25.41130020892943
execut,0.0007433707176171176,26.003675858329927
respons,0.000742174288119579,31.00312408084929
patient,0.0007410603693010735,29.516731901869665
fornic,0.0007405610796584362,27.946433007474866
arrow,0.0007394092005347252,24.8653692022549
garden,0.0007379432180054939,31.8541431811641
expel,0.0007375725865318507,29.795652722714234
realiz,0.0007375725865318507,29.795652722714234
pay,0.0007370790557024835,31.77839992679709
pit,0.0007333900941803904,26.122769924189882
wise,0.0007331327467760497,28.33368225700457
prosper,0.0007319790942018939,26.70180649358071
pleas,0.0007299183864708458,28.432820691512443
her,0.0007284794466042644,28.981479273226885
issachar,0.0007283949522044382,22.349586931653054
instrument,0.0007283949522044382,22.349586931653054
balak,0.0007283949522044382,22.349586931653054
die,0.0007279998165138969,29.431153411251444
stronghold,0.0007271639254563415,23.314311218838245
floor,0.0007271639254563415,23.314311218838245
stranger,0.0007238319368253342,26.754513428548893
fool,0.0007201481694359906,26.525237692709748
mount,0.0007147213301334329,27.19017961200335
orphan,0.0007137894444379055,27.91246423767272
beg,0.0007100524786335626,29.254046275568832
befor,0.0007099325070394284,30.273524799781846
gentil,0.0007069536420885581,30.501136174482383
piti,0.000705205896223432,21.67843149214675
nathan,0.000705205896223432,21.67843149214675
ahaz,0.000705205896223432,21.67843149214675
josiah,0.0007049232004337322,22.648834801893216
up,0.0007048015265533603,27.936900674675407
law,0.00070388070545417,30.307370854640656
song,0.0007034097614571886,24.121805357909366
singl,0.0007030091559935349,28.07367511576858
swore,0.0006995305266332656,24.798114392200645
reform,0.0006994967815339406,26.466636331004608
him,0.0006972574209424074,29.661089620512758
horsemen,0.0006972025391955045,23.063868216562554
iron,0.0006948644294068777,25.01119263528281
descend,0.0006936041769802742,26.868108547848447
command,0.0006919713155012696,28.32578601739845
who,0.0006901658099944129,29.806745249233096
ordin,0.000683247965855571,23.47869738224934
shoulder,0.0006827374418564836,21.983821601756144
them,0.0006822879547194044,29.023644131770276
valor,0.0006820535762910309,21.007484854953017
rehoboam,0.0006820535762910309,21.007484854953017
carri,0.000681970405661602,26.82482093110779
forev,0.0006791010647380943,27.261823552900424
honey,0.0006770411128945435,22.911695551752157
job,0.0006770411128945435,22.911695551752157
flee,0.0006745155165614307,25.03257881501272
easi,0.0006745052207217855,26.451263561289867
partak,0.0006745052207217855,26.451263561289867
loss,0.0006679412529536314,27.378515843115444
wing,0.0006663930214228023,23.486393853836248
it,0.0006647488975739272,27.410136266484713
find,0.0006642917244370451,28.67079378541661
godli,0.0006640286387682245,26.955819818331637
forbid,0.0006640286387682245,26.955819818331637
lust,0.0006632687206072647,27.70155123708217
oppress,0.0006632469642160801,24.722248055393607
multipli,0.0006608935944954245,24.14027327356373
piec,0.0006570608661971978,25.096972188905383
sick,0.0006556312917006669,28.270450360836726
naphtali,0.0006545146672276733,21.749145876845954
humili,0.0006511408435713964,27.081893539952034
suppos,0.0006511408435713964,27.081893539952034
look,0.0006510188649254071,25.87810025032507
come,0.0006475594010011874,27.802549220194717
deep,0.0006473649398106461,22.860734915082187
snare,0.0006431710456120725,22.196046249874804
arous,0.0006385416831463627,20.655310458476208
samson,0.0006358674830675552,19.66627597644698
spoil,0.0006358437847576244,21.61412282407141
persecut,0.0006355312111468552,27.01669370241526
fall,0.0006346533187197149,25.039646718519037
vow,0.0006342321473405315,22.19138610487059
affair,0.0006325409759663287,25.98776362766567
heart,0.0006323766588978369,25.92914237351277
lamb,0.0006303932186528585,24.311108431466835
messag,0.0006299157740018521,26.681308875207392
slain,0.0006294843611095472,23.172335172335785
